/content/drive/My Drive/Theraphy/House3/images/House_56.jpg,508,453,755,659,door
/content/drive/My Drive/Theraphy/House3/images/House_56.jpg,228,0,454,162,smoking chimney
/content/drive/My Drive/Theraphy/House3/images/House_56.jpg,258,30,988,325,patterned roof
/content/drive/My Drive/Theraphy/House3/images/House_88.jpg,116,76,370,237,house
/content/drive/My Drive/Theraphy/House3/images/House_88.jpg,152,177,181,231,door
/content/drive/My Drive/Theraphy/House3/images/House_88.jpg,205,184,228,212,window
/content/drive/My Drive/Theraphy/House3/images/House_88.jpg,303,181,327,213,window
/content/drive/My Drive/Theraphy/House3/images/House_88.jpg,303,133,325,169,window
/content/drive/My Drive/Theraphy/House3/images/House_88.jpg,256,80,370,169,triangle roof
/content/drive/My Drive/Theraphy/House3/images/House_88.jpg,5,65,45,199,tree
/content/drive/My Drive/Theraphy/House3/images/House_88.jpg,51,72,91,208,tree
/content/drive/My Drive/Theraphy/House3/images/House_88.jpg,424,71,476,195,tree
/content/drive/My Drive/Theraphy/House3/images/House_120.jpg,55,146,118,246,window
/content/drive/My Drive/Theraphy/House3/images/House_120.jpg,137,147,200,201,window
/content/drive/My Drive/Theraphy/House3/images/House_120.jpg,241,160,306,257,door
/content/drive/My Drive/Theraphy/House3/images/House_120.jpg,258,64,290,101,window
/content/drive/My Drive/Theraphy/House3/images/House_120.jpg,21,53,355,144,roof
/content/drive/My Drive/Theraphy/House3/images/House_120.jpg,22,59,355,262,side door house
/content/drive/My Drive/Theraphy/House3/images/House_152.jpg,182,116,936,1002,house
/content/drive/My Drive/Theraphy/House3/images/House_152.jpg,188,116,906,450,roof
/content/drive/My Drive/Theraphy/House3/images/House_152.jpg,482,480,626,617,window
/content/drive/My Drive/Theraphy/House3/images/House_152.jpg,287,505,393,652,window
/content/drive/My Drive/Theraphy/House3/images/House_152.jpg,731,466,852,631,window
/content/drive/My Drive/Theraphy/House3/images/House_152.jpg,752,775,860,922,window
/content/drive/My Drive/Theraphy/House3/images/House_152.jpg,310,789,410,915,window
/content/drive/My Drive/Theraphy/House3/images/House_152.jpg,485,789,668,978,door
/content/drive/My Drive/Theraphy/House3/images/House_184.jpg,641,598,780,715,window
/content/drive/My Drive/Theraphy/House3/images/House_184.jpg,226,838,373,985,door
/content/drive/My Drive/Theraphy/House3/images/House_184.jpg,107,110,1004,999,house
/content/drive/My Drive/Theraphy/House3/images/House_184.jpg,118,124,978,622,roof
/content/drive/My Drive/Theraphy/House3/images/House_216.jpg,191,224,1006,895,house
/content/drive/My Drive/Theraphy/House3/images/House_216.jpg,811,557,915,718,veiled window
/content/drive/My Drive/Theraphy/House3/images/House_216.jpg,258,545,473,888,door
/content/drive/My Drive/Theraphy/House3/images/House_216.jpg,196,227,1000,495,patterned roof
/content/drive/My Drive/Theraphy/House3/images/House_248.jpg,188,331,556,817,house
/content/drive/My Drive/Theraphy/House3/images/House_248.jpg,527,335,962,794,house
/content/drive/My Drive/Theraphy/House3/images/House_248.jpg,640,711,727,778,door
/content/drive/My Drive/Theraphy/House3/images/House_248.jpg,373,715,445,799,door
/content/drive/My Drive/Theraphy/House3/images/House_248.jpg,347,391,415,468,window
/content/drive/My Drive/Theraphy/House3/images/House_248.jpg,180,300,561,484,triangle roof
/content/drive/My Drive/Theraphy/House3/images/House_248.jpg,508,329,953,529,triangle roof
/content/drive/My Drive/Theraphy/House3/images/House_248.jpg,212,502,537,821,poor wall
/content/drive/My Drive/Theraphy/House3/images/House_248.jpg,511,522,890,795,poor wall
/content/drive/My Drive/Theraphy/House3/images/House_280.jpg,50,209,160,285,fense
/content/drive/My Drive/Theraphy/House3/images/House_280.jpg,351,209,458,286,fense
/content/drive/My Drive/Theraphy/House3/images/House_27.jpg,1257,920,1394,1147,door
/content/drive/My Drive/Theraphy/House3/images/House_27.jpg,1383,770,1513,890,window
/content/drive/My Drive/Theraphy/House3/images/House_27.jpg,1140,772,1270,896,window
/content/drive/My Drive/Theraphy/House3/images/House_27.jpg,822,782,1022,968,window
/content/drive/My Drive/Theraphy/House3/images/House_27.jpg,479,782,688,968,window
/content/drive/My Drive/Theraphy/House3/images/House_27.jpg,614,0,964,275,smoking chimney
/content/drive/My Drive/Theraphy/House3/images/House_27.jpg,5,830,2028,885,ground line
/content/drive/My Drive/Theraphy/House3/images/House_27.jpg,401,264,1553,1162,side door house
/content/drive/My Drive/Theraphy/House3/images/House_27.jpg,1540,166,1887,1098,tree
/content/drive/My Drive/Theraphy/House3/images/House_27.jpg,411,264,1550,701,roof
/content/drive/My Drive/Theraphy/House3/images/House_59.jpg,314,39,514,269,house
/content/drive/My Drive/Theraphy/House3/images/House_59.jpg,258,261,564,295,ground line
/content/drive/My Drive/Theraphy/House3/images/House_59.jpg,410,168,475,269,door
/content/drive/My Drive/Theraphy/House3/images/House_59.jpg,343,167,395,219,window
/content/drive/My Drive/Theraphy/House3/images/House_59.jpg,319,39,504,136,triangle roof
/content/drive/My Drive/Theraphy/House3/images/House_91.jpg,482,170,969,547,house
/content/drive/My Drive/Theraphy/House3/images/House_91.jpg,777,366,881,469,window
/content/drive/My Drive/Theraphy/House3/images/House_91.jpg,543,443,654,544,door
/content/drive/My Drive/Theraphy/House3/images/House_91.jpg,4,440,500,476,ground line
/content/drive/My Drive/Theraphy/House3/images/House_91.jpg,122,28,490,528,tree
/content/drive/My Drive/Theraphy/House3/images/House_91.jpg,482,170,970,380,roof
/content/drive/My Drive/Theraphy/House3/images/House_91.jpg,930,432,1275,468,ground line
/content/drive/My Drive/Theraphy/House3/images/House_123.jpg,275,121,821,997,house
/content/drive/My Drive/Theraphy/House3/images/House_123.jpg,261,123,862,487,triangle roof
/content/drive/My Drive/Theraphy/House3/images/House_123.jpg,499,282,598,431,window
/content/drive/My Drive/Theraphy/House3/images/House_123.jpg,345,538,485,711,window
/content/drive/My Drive/Theraphy/House3/images/House_123.jpg,631,543,787,704,window
/content/drive/My Drive/Theraphy/House3/images/House_123.jpg,449,817,598,985,door
/content/drive/My Drive/Theraphy/House3/images/House_123.jpg,262,474,834,995,poor wall
/content/drive/My Drive/Theraphy/House3/images/House_155.jpg,124,124,997,978,house
/content/drive/My Drive/Theraphy/House3/images/House_155.jpg,249,641,475,980,door
/content/drive/My Drive/Theraphy/House3/images/House_155.jpg,338,277,419,372,window
/content/drive/My Drive/Theraphy/House3/images/House_155.jpg,723,602,899,740,veiled window
/content/drive/My Drive/Theraphy/House3/images/House_155.jpg,116,114,998,517,roof
/content/drive/My Drive/Theraphy/House3/images/House_187.jpg,221,699,326,825,door
/content/drive/My Drive/Theraphy/House3/images/House_187.jpg,120,275,740,511,roof
/content/drive/My Drive/Theraphy/House3/images/House_187.jpg,127,277,781,843,side door house
/content/drive/My Drive/Theraphy/House3/images/House_187.jpg,122,454,786,840,poor wall
/content/drive/My Drive/Theraphy/House3/images/House_219.jpg,121,384,806,824,house
/content/drive/My Drive/Theraphy/House3/images/House_219.jpg,298,606,612,813,door
/content/drive/My Drive/Theraphy/House3/images/House_219.jpg,114,386,806,540,roof
/content/drive/My Drive/Theraphy/House3/images/House_219.jpg,111,528,812,838,poor wall
/content/drive/My Drive/Theraphy/House3/images/House_251.jpg,150,119,943,1002,house
/content/drive/My Drive/Theraphy/House3/images/House_251.jpg,498,724,613,987,door
/content/drive/My Drive/Theraphy/House3/images/House_251.jpg,668,638,822,780,window
/content/drive/My Drive/Theraphy/House3/images/House_251.jpg,254,655,419,804,window
/content/drive/My Drive/Theraphy/House3/images/House_251.jpg,155,120,939,469,triangle roof
/content/drive/My Drive/Theraphy/House3/images/House_283.jpg,609,673,1308,1094,house
/content/drive/My Drive/Theraphy/House3/images/House_283.jpg,609,678,1305,910,roof
/content/drive/My Drive/Theraphy/House3/images/House_283.jpg,910,959,1014,1087,door
/content/drive/My Drive/Theraphy/House3/images/House_283.jpg,0,1003,2231,1068,ground line
/content/drive/My Drive/Theraphy/House3/images/House_283.jpg,1264,6,2032,1170,tree
/content/drive/My Drive/Theraphy/House3/images/House_283.jpg,224,256,1336,632,mountain
/content/drive/My Drive/Theraphy/House3/images/House_30.jpg,172,132,312,420,house
/content/drive/My Drive/Theraphy/House3/images/House_30.jpg,220,340,262,409,door
/content/drive/My Drive/Theraphy/House3/images/House_30.jpg,192,279,224,313,window
/content/drive/My Drive/Theraphy/House3/images/House_30.jpg,257,280,284,313,window
/content/drive/My Drive/Theraphy/House3/images/House_30.jpg,177,133,310,266,triangle roof
/content/drive/My Drive/Theraphy/House3/images/House_30.jpg,155,19,305,167,smoking chimney
/content/drive/My Drive/Theraphy/House3/images/House_30.jpg,17,397,434,433,ground line
/content/drive/My Drive/Theraphy/House3/images/House_30.jpg,49,281,145,408,tree
/content/drive/My Drive/Theraphy/House3/images/House_62.jpg,87,11,642,472,house
/content/drive/My Drive/Theraphy/House3/images/House_62.jpg,306,291,418,465,door
/content/drive/My Drive/Theraphy/House3/images/House_62.jpg,172,278,272,366,window
/content/drive/My Drive/Theraphy/House3/images/House_62.jpg,307,138,415,226,window
/content/drive/My Drive/Theraphy/House3/images/House_62.jpg,452,276,552,365,window
/content/drive/My Drive/Theraphy/House3/images/House_62.jpg,88,11,640,243,triangle roof
/content/drive/My Drive/Theraphy/House3/images/House_94.jpg,114,94,491,478,house
/content/drive/My Drive/Theraphy/House3/images/House_94.jpg,81,95,511,253,triangle roof
/content/drive/My Drive/Theraphy/House3/images/House_94.jpg,260,330,368,474,door
/content/drive/My Drive/Theraphy/House3/images/House_94.jpg,140,234,275,323,window
/content/drive/My Drive/Theraphy/House3/images/House_94.jpg,342,233,468,330,window
/content/drive/My Drive/Theraphy/House3/images/House_94.jpg,264,141,311,186,window
/content/drive/My Drive/Theraphy/House3/images/House_94.jpg,18,340,130,462,fense
/content/drive/My Drive/Theraphy/House3/images/House_94.jpg,472,340,594,475,fense
/content/drive/My Drive/Theraphy/House3/images/House_126.jpg,199,165,242,207,window
/content/drive/My Drive/Theraphy/House3/images/House_126.jpg,334,214,402,262,window
/content/drive/My Drive/Theraphy/House3/images/House_126.jpg,202,216,261,289,door
/content/drive/My Drive/Theraphy/House3/images/House_126.jpg,318,0,507,108,2nd floor window house
/content/drive/My Drive/Theraphy/House3/images/House_126.jpg,123,10,223,123,smoking chimney
/content/drive/My Drive/Theraphy/House3/images/House_126.jpg,508,52,624,312,tree
/content/drive/My Drive/Theraphy/House3/images/House_126.jpg,151,106,451,221,roof
/content/drive/My Drive/Theraphy/House3/images/House_126.jpg,155,112,449,302,side door house
/content/drive/My Drive/Theraphy/House3/images/House_158.jpg,116,158,971,950,house
/content/drive/My Drive/Theraphy/House3/images/House_158.jpg,238,678,438,943,door
/content/drive/My Drive/Theraphy/House3/images/House_158.jpg,282,445,357,526,window
/content/drive/My Drive/Theraphy/House3/images/House_158.jpg,612,578,747,750,window
/content/drive/My Drive/Theraphy/House3/images/House_158.jpg,804,471,927,634,window
/content/drive/My Drive/Theraphy/House3/images/House_158.jpg,126,164,956,585,roof
/content/drive/My Drive/Theraphy/House3/images/House_158.jpg,137,580,581,949,poor wall
/content/drive/My Drive/Theraphy/House3/images/House_190.jpg,116,240,997,866,house
/content/drive/My Drive/Theraphy/House3/images/House_190.jpg,258,641,457,864,door
/content/drive/My Drive/Theraphy/House3/images/House_190.jpg,126,244,997,496,roof
/content/drive/My Drive/Theraphy/House3/images/House_190.jpg,124,484,1008,866,poor wall
/content/drive/My Drive/Theraphy/House3/images/House_222.jpg,174,121,938,984,house
/content/drive/My Drive/Theraphy/House3/images/House_222.jpg,331,522,515,969,door
/content/drive/My Drive/Theraphy/House3/images/House_222.jpg,183,122,938,539,roof
/content/drive/My Drive/Theraphy/House3/images/House_222.jpg,179,380,934,980,poor wall
/content/drive/My Drive/Theraphy/House3/images/House_254.jpg,240,133,827,981,house
/content/drive/My Drive/Theraphy/House3/images/House_254.jpg,459,750,598,943,door
/content/drive/My Drive/Theraphy/House3/images/House_254.jpg,308,598,457,754,window
/content/drive/My Drive/Theraphy/House3/images/House_254.jpg,629,554,747,683,window
/content/drive/My Drive/Theraphy/House3/images/House_254.jpg,627,789,739,899,window
/content/drive/My Drive/Theraphy/House3/images/House_254.jpg,314,822,435,934,window
/content/drive/My Drive/Theraphy/House3/images/House_254.jpg,426,289,608,466,window
/content/drive/My Drive/Theraphy/House3/images/House_254.jpg,676,112,881,370,smoking chimney
/content/drive/My Drive/Theraphy/House3/images/House_254.jpg,233,511,821,989,poor wall
/content/drive/My Drive/Theraphy/House3/images/House_254.jpg,251,149,829,526,triangle roof
/content/drive/My Drive/Theraphy/House3/images/House_286.jpg,6,160,493,633,house
/content/drive/My Drive/Theraphy/House3/images/House_286.jpg,101,422,251,628,door
/content/drive/My Drive/Theraphy/House3/images/House_286.jpg,276,388,399,485,window
/content/drive/My Drive/Theraphy/House3/images/House_286.jpg,7,170,490,357,roof
/content/drive/My Drive/Theraphy/House3/images/House_1.jpg,20,26,629,486,house
/content/drive/My Drive/Theraphy/House3/images/House_1.jpg,19,25,629,247,roof
/content/drive/My Drive/Theraphy/House3/images/House_1.jpg,350,270,453,352,window
/content/drive/My Drive/Theraphy/House3/images/House_1.jpg,216,307,326,468,door
/content/drive/My Drive/Theraphy/House3/images/House_33.jpg,0,13,596,385,house
/content/drive/My Drive/Theraphy/House3/images/House_33.jpg,3,13,596,248,triangle roof
/content/drive/My Drive/Theraphy/House3/images/House_33.jpg,248,98,345,179,window
/content/drive/My Drive/Theraphy/House3/images/House_33.jpg,369,217,468,306,window
/content/drive/My Drive/Theraphy/House3/images/House_33.jpg,131,218,235,305,window
/content/drive/My Drive/Theraphy/House3/images/House_33.jpg,261,213,349,379,door
/content/drive/My Drive/Theraphy/House3/images/House_65.jpg,112,286,601,945,house
/content/drive/My Drive/Theraphy/House3/images/House_65.jpg,163,649,288,798,window
/content/drive/My Drive/Theraphy/House3/images/House_65.jpg,385,656,507,785,window
/content/drive/My Drive/Theraphy/House3/images/House_65.jpg,263,778,359,943,door
/content/drive/My Drive/Theraphy/House3/images/House_65.jpg,121,287,616,604,triangle roof
/content/drive/My Drive/Theraphy/House3/images/House_97.jpg,217,199,749,579,house
/content/drive/My Drive/Theraphy/House3/images/House_97.jpg,334,8,671,189,smoking chimney
/content/drive/My Drive/Theraphy/House3/images/House_97.jpg,625,332,684,428,window
/content/drive/My Drive/Theraphy/House3/images/House_97.jpg,462,427,535,506,window
/content/drive/My Drive/Theraphy/House3/images/House_97.jpg,333,422,441,576,door
/content/drive/My Drive/Theraphy/House3/images/House_97.jpg,74,115,224,456,tree
/content/drive/My Drive/Theraphy/House3/images/House_97.jpg,194,201,746,381,roof
/content/drive/My Drive/Theraphy/House3/images/House_129.jpg,402,223,913,690,house
/content/drive/My Drive/Theraphy/House3/images/House_129.jpg,294,673,1007,715,ground line
/content/drive/My Drive/Theraphy/House3/images/House_129.jpg,590,512,734,690,door
/content/drive/My Drive/Theraphy/House3/images/House_129.jpg,454,530,547,616,window
/content/drive/My Drive/Theraphy/House3/images/House_129.jpg,606,318,706,397,window
/content/drive/My Drive/Theraphy/House3/images/House_129.jpg,762,537,858,620,window
/content/drive/My Drive/Theraphy/House3/images/House_129.jpg,402,234,915,412,triangle roof
/content/drive/My Drive/Theraphy/House3/images/House_161.jpg,275,343,885,745,house
/content/drive/My Drive/Theraphy/House3/images/House_161.jpg,328,598,408,747,door
/content/drive/My Drive/Theraphy/House3/images/House_161.jpg,485,536,650,634,window
/content/drive/My Drive/Theraphy/House3/images/House_161.jpg,345,401,380,447,window
/content/drive/My Drive/Theraphy/House3/images/House_161.jpg,280,347,873,489,roof
/content/drive/My Drive/Theraphy/House3/images/House_161.jpg,112,734,994,764,ground line
/content/drive/My Drive/Theraphy/House3/images/House_193.jpg,170,177,999,931,house
/content/drive/My Drive/Theraphy/House3/images/House_193.jpg,331,520,825,922,door
/content/drive/My Drive/Theraphy/House3/images/House_193.jpg,268,179,911,473,triangle roof
/content/drive/My Drive/Theraphy/House3/images/House_193.jpg,162,404,989,928,poor wall
/content/drive/My Drive/Theraphy/House3/images/House_225.jpg,32,21,600,568,house
/content/drive/My Drive/Theraphy/House3/images/House_225.jpg,31,18,602,244,roof
/content/drive/My Drive/Theraphy/House3/images/House_225.jpg,361,282,499,394,window
/content/drive/My Drive/Theraphy/House3/images/House_225.jpg,262,436,370,564,door
/content/drive/My Drive/Theraphy/House3/images/House_257.jpg,110,156,976,929,house
/content/drive/My Drive/Theraphy/House3/images/House_257.jpg,242,690,422,923,door
/content/drive/My Drive/Theraphy/House3/images/House_257.jpg,589,643,888,810,window
/content/drive/My Drive/Theraphy/House3/images/House_257.jpg,110,165,955,519,roof
/content/drive/My Drive/Theraphy/House3/images/House_289.jpg,307,134,593,435,house
/content/drive/My Drive/Theraphy/House3/images/House_289.jpg,363,281,447,434,door
/content/drive/My Drive/Theraphy/House3/images/House_289.jpg,465,278,539,354,window
/content/drive/My Drive/Theraphy/House3/images/House_289.jpg,224,347,332,443,fense
/content/drive/My Drive/Theraphy/House3/images/House_289.jpg,577,353,676,433,fense
/content/drive/My Drive/Theraphy/House3/images/House_289.jpg,652,0,800,437,tree
/content/drive/My Drive/Theraphy/House3/images/House_289.jpg,1,44,328,211,mountain
/content/drive/My Drive/Theraphy/House3/images/House_289.jpg,317,132,589,259,triangle roof
/content/drive/My Drive/Theraphy/House3/images/House_4.jpg,194,114,928,1002,house
/content/drive/My Drive/Theraphy/House3/images/House_4.jpg,328,780,489,976,door
/content/drive/My Drive/Theraphy/House3/images/House_4.jpg,603,675,834,829,veiled window
/content/drive/My Drive/Theraphy/House3/images/House_4.jpg,489,272,685,428,window
/content/drive/My Drive/Theraphy/House3/images/House_4.jpg,182,116,948,620,triangle roof
/content/drive/My Drive/Theraphy/House3/images/House_4.jpg,214,592,928,1000,poor wall
/content/drive/My Drive/Theraphy/House3/images/House_36.jpg,298,400,609,820,house
/content/drive/My Drive/Theraphy/House3/images/House_36.jpg,466,618,575,802,door
/content/drive/My Drive/Theraphy/House3/images/House_36.jpg,331,575,436,675,window
/content/drive/My Drive/Theraphy/House3/images/House_36.jpg,91,779,308,828,ground line
/content/drive/My Drive/Theraphy/House3/images/House_36.jpg,301,407,604,532,patterned roof
/content/drive/My Drive/Theraphy/House3/images/House_68.jpg,114,233,994,888,house
/content/drive/My Drive/Theraphy/House3/images/House_68.jpg,240,599,520,890,door
/content/drive/My Drive/Theraphy/House3/images/House_68.jpg,175,228,950,631,roof
/content/drive/My Drive/Theraphy/House3/images/House_68.jpg,116,491,982,880,poor wall
/content/drive/My Drive/Theraphy/House3/images/House_100.jpg,121,2,1175,928,house
/content/drive/My Drive/Theraphy/House3/images/House_100.jpg,12,0,1300,548,triangle roof
/content/drive/My Drive/Theraphy/House3/images/House_100.jpg,485,496,807,985,door
/content/drive/My Drive/Theraphy/House3/images/House_100.jpg,62,931,1248,1125,fense
/content/drive/My Drive/Theraphy/House3/images/House_132.jpg,5,1,512,385,house
/content/drive/My Drive/Theraphy/House3/images/House_132.jpg,296,190,370,366,side door house
/content/drive/My Drive/Theraphy/House3/images/House_132.jpg,381,172,449,273,window
/content/drive/My Drive/Theraphy/House3/images/House_132.jpg,83,219,211,311,window
/content/drive/My Drive/Theraphy/House3/images/House_132.jpg,101,93,221,182,window
/content/drive/My Drive/Theraphy/House3/images/House_132.jpg,0,2,511,224,roof
/content/drive/My Drive/Theraphy/House3/images/House_164.jpg,7,12,619,463,house
/content/drive/My Drive/Theraphy/House3/images/House_164.jpg,329,169,424,345,door
/content/drive/My Drive/Theraphy/House3/images/House_164.jpg,446,161,540,274,window
/content/drive/My Drive/Theraphy/House3/images/House_164.jpg,178,116,275,244,window
/content/drive/My Drive/Theraphy/House3/images/House_164.jpg,69,169,167,285,window
/content/drive/My Drive/Theraphy/House3/images/House_196.jpg,31,18,608,243,roof
/content/drive/My Drive/Theraphy/House3/images/House_196.jpg,141,280,358,566,door
/content/drive/My Drive/Theraphy/House3/images/House_196.jpg,383,275,499,378,window
/content/drive/My Drive/Theraphy/House3/images/House_196.jpg,34,17,604,566,house
/content/drive/My Drive/Theraphy/House3/images/House_228.jpg,251,117,855,992,house
/content/drive/My Drive/Theraphy/House3/images/House_228.jpg,380,731,512,992,door
/content/drive/My Drive/Theraphy/House3/images/House_228.jpg,265,121,832,585,roof
/content/drive/My Drive/Theraphy/House3/images/House_260.jpg,158,298,810,999,house
/content/drive/My Drive/Theraphy/House3/images/House_260.jpg,247,825,349,964,door
/content/drive/My Drive/Theraphy/House3/images/House_260.jpg,350,731,396,827,window
/content/drive/My Drive/Theraphy/House3/images/House_260.jpg,251,606,340,673,window
/content/drive/My Drive/Theraphy/House3/images/House_260.jpg,456,615,527,696,window
/content/drive/My Drive/Theraphy/House3/images/House_260.jpg,191,759,244,843,window
/content/drive/My Drive/Theraphy/House3/images/House_260.jpg,450,803,522,874,window
/content/drive/My Drive/Theraphy/House3/images/House_260.jpg,641,789,708,880,window
/content/drive/My Drive/Theraphy/House3/images/House_260.jpg,598,612,697,690,window
/content/drive/My Drive/Theraphy/House3/images/House_260.jpg,254,464,322,515,window
/content/drive/My Drive/Theraphy/House3/images/House_260.jpg,163,301,773,580,roof
/content/drive/My Drive/Theraphy/House3/images/House_260.jpg,661,123,955,401,smoking chimney
/content/drive/My Drive/Theraphy/House3/images/House_260.jpg,127,522,812,1013,poor wall
/content/drive/My Drive/Theraphy/House3/images/House_292.jpg,341,167,1000,611,house
/content/drive/My Drive/Theraphy/House3/images/House_292.jpg,334,180,1016,403,roof
/content/drive/My Drive/Theraphy/House3/images/House_292.jpg,394,391,500,589,door
/content/drive/My Drive/Theraphy/House3/images/House_292.jpg,644,427,720,521,window
/content/drive/My Drive/Theraphy/House3/images/House_292.jpg,856,419,936,525,window
/content/drive/My Drive/Theraphy/House3/images/House_292.jpg,189,738,1283,894,fense
/content/drive/My Drive/Theraphy/House3/images/House_292.jpg,20,366,137,683,fense
/content/drive/My Drive/Theraphy/House3/images/House_292.jpg,639,522,1081,772,house
/content/drive/My Drive/Theraphy/House3/images/House_292.jpg,919,671,991,750,window
/content/drive/My Drive/Theraphy/House3/images/House_292.jpg,686,672,750,741,window
/content/drive/My Drive/Theraphy/House3/images/House_292.jpg,108,138,279,631,tree
/content/drive/My Drive/Theraphy/House3/images/House_292.jpg,992,82,1168,528,tree
/content/drive/My Drive/Theraphy/House3/images/House_292.jpg,613,512,1082,665,roof
